user_id,timestamp,failed_logins,logins_last_hour,bookings_last_hour,bookings_last_day,avg_booking_interval_minutes,card_declines,unique_cards_count,reported_mileage,gps_mileage,travel_speed_kmh,gps_jump_km,location_changes_last_hour,ip_changes_last_day,ip_country_match,vpn_detected,hour_of_day,is_weekend,mileage_discrepancy,is_fraud,fraud_type
user_0154,2025-12-12 20:20:18.368768,8,9,0,2,18,2,1,60,53,105,9,5,8,0,1,16,1,7,1,account_takeover
user_0030,2025-12-13 23:20:18.346919,0,2,1,1,575,0,2,147,147,105,16,0,1,1,0,17,0,0,0,
user_0010,2025-12-13 09:20:18.251402,0,1,1,3,340,0,1,60,60,75,29,0,0,1,0,9,0,0,0,
user_0090,2025-12-10 00:20:18.314443,0,1,0,4,427,0,1,49,46,96,19,0,2,1,0,16,0,3,0,
user_0123,2025-12-11 17:20:18.241373,0,1,1,4,120,0,1,52,55,108,25,0,0,1,0,19,0,3,0,
user_0069,2025-12-10 19:20:18.345919,1,2,1,1,141,0,1,48,49,68,18,0,0,1,0,16,1,1,0,
user_0119,2025-12-13 05:20:18.274927,1,3,0,4,268,0,1,95,93,48,20,1,0,1,0,13,1,2,0,
user_0089,2025-12-14 15:20:18.322985,0,1,0,3,588,0,1,125,128,109,6,1,0,1,0,21,1,3,0,
user_0128,2025-12-10 23:20:18.344412,1,1,1,1,126,0,1,47,43,108,7,1,1,1,0,22,0,4,0,
user_0055,2025-12-12 00:20:18.255973,0,2,0,4,152,0,1,100,96,48,3,1,0,1,0,19,0,4,0,
user_0199,2025-12-09 10:20:18.367732,0,2,1,1,206,0,1,207,102,42,21,2,0,1,0,22,1,105,1,mileage_fraud
user_0145,2025-12-11 08:20:18.243379,0,1,0,4,586,0,1,75,77,64,22,0,1,1,0,8,0,2,0,
user_0087,2025-12-12 07:20:18.262742,0,1,0,2,180,0,1,108,107,93,7,0,1,1,0,11,0,1,0,
user_0116,2025-12-10 06:20:18.308928,1,3,0,1,550,0,1,47,46,88,24,0,2,1,0,13,1,1,0,
user_0034,2025-12-11 02:20:18.246921,0,1,0,2,143,0,1,138,133,88,4,1,0,1,0,8,0,5,0,
user_0182,2025-12-12 09:20:18.377118,17,9,1,1,7,1,1,45,52,60,28,7,4,0,1,7,0,7,1,account_takeover
user_0068,2025-12-12 08:20:18.266791,0,1,2,4,313,0,2,58,62,96,3,1,1,1,0,22,0,4,0,
user_0187,2025-12-14 03:20:18.373592,0,4,6,36,2,2,4,89,98,96,25,2,3,1,0,7,0,9,1,rapid_booking_fraud
user_0034,2025-12-13 10:20:18.327000,1,1,0,3,555,0,2,30,34,76,28,0,0,1,0,14,1,4,0,
user_0053,2025-12-10 15:20:18.267807,0,1,0,1,199,0,1,108,110,87,18,1,0,1,0,10,1,2,0,
user_0099,2025-12-10 16:20:18.272874,2,1,0,4,577,0,2,91,93,75,1,0,0,1,0,10,0,2,0,
user_0050,2025-12-09 17:20:18.317975,0,1,0,2,669,0,1,30,34,93,0,0,1,1,0,11,1,4,0,
user_0178,2025-12-14 11:20:18.372590,16,4,1,4,17,2,2,52,44,90,7,7,4,0,1,3,0,8,1,account_takeover
user_0136,2025-12-12 02:20:18.320979,1,2,1,3,465,0,1,31,32,75,12,1,0,1,0,18,0,1,0,
user_0183,2025-12-14 15:20:18.376118,2,2,17,11,2,2,4,92,87,148,34,5,3,1,0,23,1,5,1,rapid_booking_fraud
user_0161,2025-12-08 04:20:18.367732,0,2,3,4,128,0,1,120,121,384,220,12,7,0,1,13,0,1,1,gps_spoofing
user_0043,2025-12-13 08:20:18.333148,2,3,1,1,414,0,2,36,31,40,6,0,0,1,0,22,1,5,0,
user_0070,2025-12-13 07:20:18.326497,0,3,0,3,339,0,1,54,49,101,20,1,1,1,0,10,0,5,0,
user_0056,2025-12-11 05:20:18.281601,0,1,0,3,530,0,2,88,85,107,7,0,2,1,0,12,0,3,0,
user_0053,2025-12-14 16:20:18.246407,0,2,0,1,685,0,1,50,47,60,14,1,0,1,0,10,0,3,0,
user_0104,2025-12-08 07:20:18.292595,0,1,1,3,702,0,1,23,21,98,8,0,0,1,0,21,0,2,0,
user_0083,2025-12-11 06:20:18.352680,1,1,1,3,677,0,2,83,78,70,14,1,0,1,0,18,0,5,0,
user_0031,2025-12-10 05:20:18.262742,1,2,1,1,534,0,2,98,99,101,18,1,1,1,0,13,1,1,0,
user_0183,2025-12-08 19:20:18.374610,0,1,1,3,219,0,1,285,118,51,18,1,1,1,0,7,1,167,1,mileage_fraud
user_0121,2025-12-11 01:20:18.278527,2,1,0,1,560,0,1,126,124,88,12,0,0,1,0,18,0,2,0,
user_0030,2025-12-10 19:20:18.296113,1,2,0,2,496,0,1,52,48,71,28,1,0,1,0,9,0,4,0,
user_0122,2025-12-11 15:20:18.297706,0,2,1,4,283,1,2,29,30,80,28,0,0,1,0,7,0,1,0,
user_0037,2025-12-11 09:20:18.335227,0,1,1,3,276,0,1,87,89,89,27,1,1,1,0,17,0,2,0,
user_0167,2025-12-14 14:20:18.366033,1,1,4,3,85,0,1,87,95,365,346,8,6,1,1,19,0,8,1,gps_spoofing
user_0063,2025-12-10 16:20:18.351674,1,1,1,4,598,0,1,137,138,63,29,0,0,1,0,13,0,1,0,
user_0095,2025-12-12 09:20:18.251402,1,1,1,4,480,0,1,80,78,106,22,0,0,1,0,17,0,2,0,
user_0033,2025-12-13 18:20:18.240371,1,1,1,4,144,0,1,125,123,56,3,1,0,1,0,21,0,2,0,
user_0094,2025-12-11 06:20:18.281601,1,2,0,4,375,0,1,137,134,45,10,0,1,1,0,8,0,3,0,
user_0039,2025-12-14 16:20:18.300797,1,1,1,2,620,0,1,126,125,88,19,0,1,1,0,19,0,1,0,
user_0081,2025-12-11 23:20:18.261738,0,2,0,1,439,0,2,48,50,105,29,2,0,1,0,13,1,2,0,
user_0044,2025-12-12 10:20:18.324990,0,1,2,2,562,0,1,47,42,102,12,0,0,1,0,10,0,5,0,
user_0024,2025-12-13 04:20:18.253448,0,2,0,4,456,0,2,91,92,96,11,0,0,1,0,10,0,1,0,
user_0143,2025-12-10 04:20:18.282608,0,1,1,2,151,1,1,83,79,89,18,0,0,1,0,8,0,4,0,
user_0074,2025-12-08 01:20:18.339186,1,1,1,4,330,0,1,139,141,55,3,0,0,1,0,17,0,2,0,
user_0092,2025-12-14 08:20:18.298747,0,1,0,3,545,0,1,118,114,103,27,1,1,1,0,18,0,4,0,
user_0108,2025-12-12 08:20:18.282608,0,2,1,4,446,1,1,97,97,45,9,0,0,1,0,22,1,0,0,
user_0079,2025-12-14 11:20:18.290375,1,1,0,1,249,1,2,92,90,88,15,0,0,1,0,11,0,2,0,
user_0119,2025-12-09 02:20:18.318974,2,1,0,3,705,0,1,65,67,62,26,0,0,1,0,22,0,2,0,
user_0038,2025-12-09 10:20:18.267807,1,1,1,1,714,0,1,51,46,56,17,2,0,1,0,8,0,5,0,
user_0007,2025-12-09 11:20:18.347424,0,1,0,4,384,0,1,100,104,75,9,0,0,1,0,12,1,4,0,
user_0104,2025-12-08 16:20:18.261738,0,3,1,3,629,0,1,27,30,90,7,0,0,1,0,7,0,3,0,
user_0070,2025-12-13 23:20:18.271868,0,3,0,4,266,0,1,149,149,80,19,1,1,1,0,19,0,0,0,
user_0082,2025-12-10 12:20:18.248939,0,2,1,4,220,0,1,122,126,48,8,1,1,1,0,7,0,4,0,
user_0193,2025-12-12 10:20:18.367732,11,5,1,7,9,0,1,89,79,44,32,5,6,0,0,21,1,10,1,account_takeover
user_0027,2025-12-11 01:20:18.262742,0,1,0,2,246,0,1,34,35,43,25,0,0,1,0,10,0,1,0,
user_0005,2025-12-12 04:20:18.246921,0,2,2,3,374,0,1,144,144,88,5,0,1,1,0,14,0,0,0,
user_0033,2025-12-12 01:20:18.354887,2,1,0,2,511,0,1,104,105,90,25,0,0,1,0,11,1,1,0,
user_0117,2025-12-12 20:20:18.310435,1,1,0,2,261,0,2,40,36,86,4,0,1,1,0,10,1,4,0,
user_0011,2025-12-09 05:20:18.343385,1,3,1,1,549,0,1,111,115,105,26,1,0,1,0,7,0,4,0,
user_0062,2025-12-13 20:20:18.311434,0,2,0,1,522,1,1,54,58,108,3,1,0,1,0,15,1,4,0,
user_0066,2025-12-10 07:20:18.317499,0,1,1,4,624,0,2,99,103,43,7,0,1,1,0,12,0,4,0,
user_0110,2025-12-10 11:20:18.289356,0,1,1,2,400,0,1,93,93,80,10,0,1,1,0,14,0,0,0,
user_0057,2025-12-08 15:20:18.233694,0,2,1,3,228,0,2,68,68,103,21,0,0,1,0,21,0,0,0,
user_0132,2025-12-08 14:20:18.330009,1,2,0,1,366,0,1,72,70,101,29,0,0,1,0,14,0,2,0,
user_0081,2025-12-12 14:20:18.311434,0,1,1,1,570,0,1,109,106,53,28,0,1,1,0,15,0,3,0,
user_0163,2025-12-12 18:20:18.374610,0,2,1,3,165,0,1,74,65,279,739,12,2,1,0,5,1,9,1,gps_spoofing
user_0192,2025-12-11 14:20:18.366033,0,2,2,5,92,0,2,132,132,366,790,5,1,1,1,14,1,0,1,gps_spoofing
user_0082,2025-12-08 21:20:18.331012,0,2,0,3,715,0,1,133,130,50,25,1,0,1,0,18,0,3,0,
user_0155,2025-12-13 17:20:18.377118,1,3,3,9,54,2,1,142,138,302,222,7,1,1,1,3,0,4,1,gps_spoofing
user_0007,2025-12-08 12:20:18.304824,1,2,0,4,145,0,1,38,34,88,19,0,0,1,0,15,0,4,0,
user_0110,2025-12-13 07:20:18.234694,0,1,1,2,546,0,1,120,117,101,20,0,0,1,0,15,0,3,0,
user_0043,2025-12-08 17:20:18.282608,0,2,1,1,219,0,2,85,85,56,4,0,0,1,0,12,0,0,0,
user_0084,2025-12-09 05:20:18.303819,1,3,1,2,268,0,1,130,131,103,7,0,0,1,0,19,0,1,0,
user_0054,2025-12-11 21:20:18.317975,0,1,1,2,577,0,1,49,50,58,29,2,0,1,0,22,1,1,0,
user_0096,2025-12-09 04:20:18.257517,0,1,1,4,600,0,1,113,117,57,2,2,2,1,0,19,0,4,0,
user_0080,2025-12-09 02:20:18.330009,1,2,1,1,504,0,1,74,69,60,7,1,0,1,0,11,1,5,0,
user_0179,2025-12-08 07:20:18.373592,17,7,2,1,44,0,2,72,70,41,4,4,6,0,1,1,0,2,1,account_takeover
user_0118,2025-12-09 13:20:18.314443,0,1,0,2,496,1,1,59,62,80,9,0,0,1,0,15,1,3,0,
user_0075,2025-12-11 21:20:18.241373,1,1,0,2,413,0,1,129,126,69,1,1,0,1,0,12,0,3,0,
user_0055,2025-12-11 15:20:18.333148,0,1,1,3,438,1,1,144,148,74,18,1,0,1,0,9,0,4,0,
user_0136,2025-12-11 11:20:18.273896,1,1,0,3,436,0,1,104,106,64,1,1,1,1,0,16,0,2,0,
user_0031,2025-12-10 10:20:18.336734,0,3,1,3,451,1,1,76,79,106,17,0,0,1,0,19,0,3,0,
user_0127,2025-12-09 05:20:18.262742,0,1,0,4,162,0,1,93,91,51,19,1,0,1,0,13,0,2,0,
user_0139,2025-12-09 10:20:18.287188,1,2,0,3,299,0,1,100,100,65,5,2,0,1,0,19,0,0,0,
user_0149,2025-12-12 07:20:18.242376,0,2,0,4,407,0,1,130,130,101,16,2,2,1,0,17,0,0,0,
user_0016,2025-12-13 04:20:18.352680,2,1,0,2,150,0,1,129,127,66,18,1,0,1,0,16,1,2,0,
user_0038,2025-12-10 07:20:18.337238,1,1,1,1,610,1,1,72,75,52,0,1,0,1,0,16,1,3,0,
user_0083,2025-12-08 00:20:18.266791,0,1,1,2,344,0,1,91,88,77,20,1,0,1,0,8,0,3,0,
user_0160,2025-12-10 04:20:18.363981,0,1,0,2,112,1,1,225,93,59,24,2,0,1,0,16,1,132,1,mileage_fraud
user_0050,2025-12-09 07:20:18.269839,0,1,1,4,350,0,1,104,108,99,5,0,1,1,0,10,1,4,0,
user_0097,2025-12-14 05:20:18.290375,1,1,1,4,416,0,1,137,133,66,14,0,0,1,0,16,1,4,0,
user_0188,2025-12-13 04:20:18.370078,6,9,1,1,8,1,1,59,58,91,5,8,9,0,0,22,0,1,1,account_takeover
user_0136,2025-12-14 01:20:18.351674,0,3,1,2,237,1,1,121,117,67,28,0,0,1,0,20,0,4,0,
user_0021,2025-12-11 19:20:18.284679,0,2,2,4,500,0,1,52,53,66,24,1,0,1,0,13,0,1,0,
user_0008,2025-12-13 19:20:18.302812,0,2,0,2,146,0,1,75,71,99,1,0,1,1,0,19,0,4,0,
user_0066,2025-12-11 02:20:18.292595,1,2,1,4,473,0,1,83,81,108,2,0,2,1,0,15,1,2,0,
user_0173,2025-12-12 07:20:18.363981,1,3,7,10,12,1,4,97,90,83,86,3,4,1,1,17,1,7,1,rapid_booking_fraud
user_0178,2025-12-11 18:20:18.365030,0,3,2,4,148,1,1,134,131,362,400,14,5,0,0,8,1,3,1,gps_spoofing
user_0092,2025-12-12 02:20:18.280580,1,2,0,1,496,0,2,59,59,86,21,0,0,1,0,18,1,0,0,
user_0143,2025-12-08 21:20:18.322985,0,2,0,4,686,0,1,139,136,104,19,2,1,1,0,9,0,3,0,
user_0113,2025-12-08 05:20:18.345919,0,1,1,2,265,0,1,69,65,74,20,0,0,1,0,20,0,4,0,
user_0017,2025-12-12 17:20:18.341281,1,2,2,4,475,0,2,130,125,107,15,1,0,1,0,10,1,5,0,
user_0168,2025-12-13 01:20:18.363981,4,2,5,14,46,11,5,87,80,112,23,0,3,0,0,22,1,7,1,payment_fraud
user_0182,2025-12-08 17:20:18.371586,1,1,6,13,44,6,5,61,59,100,15,4,2,1,0,9,1,2,1,payment_fraud
user_0123,2025-12-10 15:20:18.313440,0,3,1,3,686,0,1,116,113,83,13,0,0,1,0,17,0,3,0,
user_0129,2025-12-12 07:20:18.349662,0,2,0,3,716,0,1,58,53,53,22,0,1,1,0,22,0,5,0,
user_0064,2025-12-12 01:20:18.256979,0,1,1,4,694,1,1,147,145,94,21,0,0,1,0,14,0,2,0,
user_0170,2025-12-10 07:20:18.376118,6,6,0,2,5,1,1,57,47,98,43,4,11,0,1,21,1,10,1,account_takeover
user_0138,2025-12-09 23:20:18.284679,0,2,2,3,400,0,1,78,81,96,10,0,0,1,0,7,1,3,0,
user_0105,2025-12-12 02:20:18.344412,0,1,2,2,502,0,2,138,140,74,8,0,0,1,0,13,0,2,0,
user_0168,2025-12-11 03:20:18.367073,0,2,1,4,75,1,1,94,102,381,606,9,2,0,0,19,0,8,1,gps_spoofing
user_0101,2025-12-10 08:20:18.347424,0,1,0,2,223,0,1,105,107,108,27,0,0,1,0,14,0,2,0,
user_0039,2025-12-09 09:20:18.300797,1,1,0,2,535,0,1,120,117,50,17,0,1,1,0,13,0,3,0,
user_0098,2025-12-12 09:20:18.304824,0,1,2,3,388,0,1,92,94,58,1,2,0,1,0,8,0,2,0,
user_0124,2025-12-08 11:20:18.264771,0,1,0,1,152,0,1,35,31,58,11,0,1,1,0,8,0,4,0,
user_0098,2025-12-12 17:20:18.352680,1,1,1,4,214,0,1,36,32,55,15,1,1,1,0,19,0,4,0,
user_0128,2025-12-09 16:20:18.313440,0,1,0,4,389,0,2,102,97,61,5,2,0,1,0,15,0,5,0,
user_0090,2025-12-09 02:20:18.248939,2,1,0,4,503,0,1,22,25,86,23,0,0,1,0,10,0,3,0,
user_0120,2025-12-12 13:20:18.354887,0,2,1,3,380,0,1,41,39,41,14,0,0,1,0,10,0,2,0,
user_0193,2025-12-08 15:20:18.373592,0,3,7,7,35,6,5,41,45,60,27,2,0,1,1,13,0,4,1,payment_fraud
user_0053,2025-12-12 17:20:18.308928,0,1,0,4,208,0,1,48,49,76,8,1,1,1,0,11,0,1,0,
user_0155,2025-12-11 19:20:18.362976,0,2,1,3,113,0,1,169,118,107,39,2,0,1,0,9,0,51,1,mileage_fraud
user_0198,2025-12-11 21:20:18.372590,15,4,0,6,16,1,2,61,55,97,1,6,10,0,0,21,0,6,1,account_takeover
user_0008,2025-12-11 01:20:18.264771,0,3,0,2,706,0,1,35,30,47,25,0,0,1,0,21,0,5,0,
user_0002,2025-12-13 16:20:18.254466,0,2,1,1,254,1,1,68,68,74,5,0,0,1,0,19,0,0,0,
user_0090,2025-12-08 22:20:18.351674,0,2,0,3,399,0,1,101,100,77,25,0,0,1,0,16,0,1,0,
user_0061,2025-12-10 11:20:18.293599,0,3,1,1,710,1,1,134,134,45,8,0,0,1,0,21,0,0,0,
user_0178,2025-12-08 03:20:18.377118,0,2,2,4,141,1,1,153,119,57,5,2,1,1,0,9,1,34,1,mileage_fraud
user_0045,2025-12-08 00:20:18.277495,0,1,2,3,237,1,1,71,71,49,1,0,1,1,0,11,0,0,0,
user_0115,2025-12-10 07:20:18.323987,1,1,0,2,285,0,1,125,126,74,13,0,0,1,0,8,0,1,0,
user_0157,2025-12-11 13:20:18.371081,0,3,12,21,7,1,5,91,84,83,21,7,2,1,0,1,1,7,1,rapid_booking_fraud
user_0163,2025-12-13 06:20:18.367732,1,3,3,8,93,11,8,98,101,65,25,4,4,1,0,19,0,3,1,payment_fraud
user_0050,2025-12-09 03:20:18.352680,1,1,0,4,251,0,1,90,94,107,11,0,0,1,0,14,1,4,0,
user_0096,2025-12-11 23:20:18.354887,1,1,0,4,589,0,1,88,88,40,12,0,0,1,0,20,0,0,0,
user_0169,2025-12-09 05:20:18.370078,16,9,1,2,38,1,1,56,54,116,23,8,9,0,1,22,1,2,1,account_takeover
user_0097,2025-12-10 20:20:18.352680,0,1,0,1,559,0,1,77,73,44,14,0,0,1,0,14,0,4,0,
user_0119,2025-12-10 05:20:18.297706,1,3,0,2,135,0,1,96,95,60,1,0,0,1,0,11,0,1,0,
user_0099,2025-12-09 04:20:18.252407,0,2,0,2,523,0,1,146,146,95,4,1,0,1,0,16,1,0,0,
user_0096,2025-12-08 05:20:18.350669,0,1,1,4,252,0,1,39,34,95,25,0,0,1,0,18,0,5,0,
user_0030,2025-12-12 12:20:18.276436,0,2,1,3,627,0,1,27,22,57,24,0,1,1,0,19,1,5,0,
user_0102,2025-12-12 07:20:18.281601,0,1,1,4,246,1,1,36,38,93,23,0,0,1,0,14,0,2,0,
user_0111,2025-12-12 23:20:18.253448,0,1,0,1,453,0,1,24,19,104,29,0,1,1,0,11,0,5,0,
user_0106,2025-12-14 12:20:18.237705,0,1,1,2,328,1,1,44,46,81,29,0,1,1,0,19,0,2,0,
user_0021,2025-12-12 14:20:18.264771,1,1,1,1,455,0,1,87,91,71,0,0,0,1,0,10,0,4,0,
user_0103,2025-12-12 08:20:18.330009,0,1,2,4,650,0,1,50,53,71,0,0,0,1,0,11,0,3,0,
user_0040,2025-12-12 05:20:18.294605,0,3,0,4,679,0,1,105,105,83,21,1,1,1,0,8,0,0,0,
user_0089,2025-12-11 03:20:18.343385,0,1,0,4,360,0,1,103,107,108,11,0,1,1,0,18,0,4,0,
user_0113,2025-12-09 04:20:18.351674,0,1,0,3,246,0,1,46,44,100,24,0,0,1,0,22,0,2,0,
user_0121,2025-12-14 12:20:18.252407,1,1,0,1,390,0,1,82,77,98,7,2,1,1,0,20,0,5,0,
user_0191,2025-12-12 11:20:18.366033,9,8,1,4,55,1,1,35,38,66,2,5,11,0,1,12,0,3,1,account_takeover
user_0130,2025-12-07 22:20:18.264771,0,1,1,1,336,0,1,120,121,42,1,0,1,1,0,11,1,1,0,
user_0004,2025-12-14 03:20:18.317975,1,1,0,4,332,0,2,39,38,60,12,0,0,1,0,12,0,1,0,
user_0075,2025-12-09 08:20:18.278527,1,2,2,2,645,0,2,101,104,60,28,1,0,1,0,8,0,3,0,
user_0048,2025-12-12 01:20:18.284679,0,1,0,1,324,0,2,65,68,70,4,0,0,1,0,11,1,3,0,
user_0017,2025-12-11 13:20:18.240371,0,1,2,3,298,0,1,26,28,102,5,1,0,1,0,12,1,2,0,
user_0003,2025-12-10 11:20:18.284679,0,1,0,2,303,1,1,60,63,51,3,0,0,1,0,10,0,3,0,
user_0008,2025-12-07 23:20:18.312437,0,2,0,4,280,0,2,131,135,101,18,0,0,1,0,20,0,4,0,
user_0080,2025-12-09 10:20:18.342378,1,2,1,1,632,0,2,65,60,66,17,1,0,1,0,7,0,5,0,
user_0110,2025-12-14 15:20:18.263767,1,1,0,1,514,1,1,71,71,60,5,1,1,1,0,18,0,0,0,
user_0029,2025-12-11 05:20:18.277495,1,2,1,3,618,0,1,39,37,70,16,0,0,1,0,22,1,2,0,
user_0116,2025-12-08 11:20:18.259565,0,1,0,1,227,0,1,118,115,50,4,1,0,1,0,15,0,3,0,
user_0143,2025-12-11 23:20:18.236201,1,1,0,4,195,0,1,147,144,90,27,0,0,1,0,11,1,3,0,
user_0196,2025-12-12 14:20:18.373592,8,8,2,2,21,0,2,96,90,48,10,4,13,0,0,13,1,6,1,account_takeover
user_0073,2025-12-08 18:20:18.296113,0,2,0,1,203,0,1,106,101,84,17,0,0,1,0,17,1,5,0,
user_0099,2025-12-12 18:20:18.268836,0,1,0,4,192,0,2,89,84,95,12,1,0,1,0,15,0,5,0,
user_0078,2025-12-09 08:20:18.350669,1,1,0,3,567,0,1,65,60,101,28,0,0,1,0,18,0,5,0,
user_0092,2025-12-10 21:20:18.264771,0,1,0,2,685,0,2,67,64,40,23,0,0,1,0,12,0,3,0,
user_0098,2025-12-10 06:20:18.312437,0,3,0,2,328,0,1,51,49,94,0,0,0,1,0,8,1,2,0,
user_0076,2025-12-12 13:20:18.333148,0,2,1,4,344,0,2,84,82,98,17,0,0,1,0,18,1,2,0,
user_0011,2025-12-12 06:20:18.337238,0,1,0,4,512,0,2,71,73,100,29,2,0,1,0,11,0,2,0,
user_0031,2025-12-13 21:20:18.247935,0,1,0,2,248,0,2,147,144,66,25,0,1,1,0,13,1,3,0,
user_0112,2025-12-07 21:20:18.288351,1,2,2,2,239,1,1,131,133,47,26,0,1,1,0,20,0,2,0,
user_0059,2025-12-13 16:20:18.271868,0,1,0,1,342,0,1,59,54,102,15,0,0,1,0,17,0,5,0,
user_0060,2025-12-09 22:20:18.288351,1,1,1,1,488,0,1,91,86,104,27,1,0,1,0,18,0,5,0,
user_0088,2025-12-14 19:20:18.280580,0,2,0,2,207,0,1,32,36,82,14,0,0,1,0,7,0,4,0,
user_0015,2025-12-10 12:20:18.298747,0,2,0,2,227,0,1,86,84,87,5,0,0,1,0,17,0,2,0,
user_0088,2025-12-13 13:20:18.277495,1,1,0,1,317,0,2,32,29,76,4,0,1,1,0,21,0,3,0,
user_0097,2025-12-08 13:20:18.334157,0,1,1,1,450,0,1,127,129,78,14,0,0,1,0,15,0,2,0,
user_0114,2025-12-10 05:20:18.311434,0,2,0,1,360,0,1,139,140,49,28,1,1,1,0,11,0,1,0,
user_0078,2025-12-09 05:20:18.237201,0,1,0,4,424,0,1,138,142,82,14,1,1,1,0,14,0,4,0,
user_0064,2025-12-14 00:20:18.317499,0,3,0,1,124,0,2,51,48,105,20,0,0,1,0,15,0,3,0,
user_0119,2025-12-08 23:20:18.291587,0,3,2,1,437,1,2,147,145,42,5,0,0,1,0,7,0,2,0,
user_0111,2025-12-11 13:20:18.288351,0,2,1,1,218,0,1,123,122,42,29,0,0,1,0,10,1,1,0,
user_0018,2025-12-12 01:20:18.341281,1,2,0,4,298,0,1,113,117,82,20,0,0,1,0,13,0,4,0,
user_0181,2025-12-13 16:20:18.366033,0,1,7,3,75,11,8,91,94,89,29,1,0,1,1,3,1,3,1,payment_fraud
user_0044,2025-12-09 21:20:18.240371,1,3,1,1,508,0,1,105,102,81,17,0,0,1,0,22,1,3,0,
user_0015,2025-12-10 19:20:18.257517,0,1,0,2,422,0,1,52,54,42,16,0,0,1,0,11,1,2,0,
user_0047,2025-12-10 23:20:18.320979,0,2,0,1,285,0,1,65,62,97,24,1,0,1,0,21,0,3,0,
user_0080,2025-12-13 08:20:18.334157,1,2,2,2,177,0,1,28,31,107,16,0,0,1,0,20,0,3,0,
user_0075,2025-12-11 21:20:18.243379,0,2,0,1,505,1,2,146,141,99,4,0,1,1,0,22,0,5,0,
user_0034,2025-12-10 02:20:18.269839,1,3,2,4,714,0,1,57,53,59,25,0,1,1,0,8,0,4,0,
user_0073,2025-12-13 09:20:18.266791,0,2,0,4,554,0,1,69,68,42,14,2,0,1,0,20,1,1,0,
user_0059,2025-12-09 15:20:18.272874,2,1,0,4,698,0,1,51,55,61,27,1,0,1,0,14,0,4,0,
user_0012,2025-12-08 09:20:18.303819,0,2,0,3,435,0,1,37,32,86,18,2,0,1,0,19,0,5,0,
user_0175,2025-12-10 16:20:18.376118,2,3,4,8,113,1,2,151,143,241,716,7,7,1,1,9,0,8,1,gps_spoofing
user_0104,2025-12-07 20:20:18.306900,0,2,1,1,679,0,1,143,144,83,29,0,0,1,0,22,0,1,0,
user_0171,2025-12-14 17:20:18.374610,14,7,1,3,38,1,1,53,49,99,39,3,10,0,1,5,1,4,1,account_takeover
user_0053,2025-12-13 02:20:18.294605,0,1,1,1,280,0,2,32,28,40,25,0,1,1,0,13,0,4,0,
user_0148,2025-12-12 21:20:18.247935,1,1,0,1,706,0,2,95,99,75,18,1,1,1,0,13,0,4,0,
user_0156,2025-12-12 17:20:18.372590,1,2,0,1,136,0,1,165,97,65,20,2,0,1,0,22,1,68,1,mileage_fraud
user_0110,2025-12-14 14:20:18.289356,0,1,0,3,677,0,2,72,71,98,28,0,0,1,0,15,0,1,0,
user_0005,2025-12-13 23:20:18.241373,0,1,0,1,240,0,1,129,132,102,19,1,0,1,0,14,0,3,0,
user_0009,2025-12-08 01:20:18.332015,1,1,1,2,521,0,1,56,55,84,27,0,0,1,0,11,0,1,0,
user_0168,2025-12-13 20:20:18.371586,1,2,2,5,275,1,1,188,118,59,30,1,0,1,0,20,0,70,1,mileage_fraud
user_0079,2025-12-08 16:20:18.318974,0,1,0,2,599,0,1,21,16,55,20,1,1,1,0,15,1,5,0,
user_0167,2025-12-13 07:20:18.373592,0,3,1,2,168,0,1,159,154,225,498,13,6,0,0,17,0,5,1,gps_spoofing
user_0082,2025-12-14 08:20:18.248939,0,2,1,1,560,0,1,96,93,59,19,0,0,1,0,10,0,3,0,
user_0127,2025-12-11 17:20:18.338055,0,1,1,3,528,0,1,55,58,92,11,1,0,1,0,7,0,3,0,
user_0098,2025-12-08 00:20:18.347424,1,2,0,1,581,0,1,148,150,45,26,0,0,1,0,15,0,2,0,
user_0185,2025-12-13 04:20:18.370078,0,2,2,9,110,0,2,190,199,280,336,5,5,0,1,17,0,9,1,gps_spoofing
user_0079,2025-12-10 00:20:18.236201,0,1,1,3,701,0,1,96,99,52,22,1,0,1,0,14,0,3,0,
user_0184,2025-12-10 13:20:18.372590,0,2,3,6,61,1,1,195,191,389,383,12,1,1,1,17,0,4,1,gps_spoofing
user_0129,2025-12-12 12:20:18.258560,1,1,1,2,168,0,1,103,107,46,24,0,1,1,0,9,0,4,0,
user_0135,2025-12-12 07:20:18.320979,0,2,1,3,286,0,1,129,130,79,16,1,0,1,0,16,0,1,0,
user_0077,2025-12-08 12:20:18.306900,0,1,1,4,556,0,1,85,89,106,4,1,0,1,0,18,0,4,0,
user_0046,2025-12-09 16:20:18.301806,1,2,0,4,636,0,2,123,122,65,25,1,1,1,0,19,1,1,0,
user_0182,2025-12-13 17:20:18.374610,0,4,11,26,13,4,3,85,93,145,60,4,3,0,1,19,0,8,1,rapid_booking_fraud
user_0022,2025-12-14 11:20:18.237201,0,3,0,1,624,0,1,133,129,74,25,0,1,1,0,10,0,4,0,
user_0070,2025-12-12 22:20:18.353878,0,2,1,2,301,0,1,112,111,87,25,1,0,1,0,14,0,1,0,
user_0054,2025-12-09 21:20:18.303819,1,2,0,3,550,0,1,134,135,92,23,0,0,1,0,22,1,1,0,
user_0014,2025-12-14 20:20:18.344412,0,2,1,1,581,0,2,58,58,84,5,0,0,1,0,9,1,0,0,
