actions_last_hour,actions_last_day,failed_actions_count,avg_action_interval_minutes,sensitive_actions_count,delete_operations_count,update_operations_count,create_operations_count,view_operations_count,unique_entity_types,consecutive_failures,privilege_level_changes,data_access_volume,ip_diversity_score,device_changes,hour_of_day,is_weekend,recent_actions,entity_types_accessed,is_suspicious,entity_diversity_score,unusual_time_score,action_velocity,risk_score_trend,anomaly_score
9,28,0,20.403478867733867,0,0,2,1,6,2,0,0,22,0.5441699815965598,0,13,0,CREATE_VEHICLE|VIEW_BOOKING|CREATE_BOOKING|UPDATE_VEHICLE|CREATE_BOOKING|CREATE_VEHICLE|UPDATE_BOOKING|VIEW_ANALYTICS|APPROVE_REFUND,PAYMENT|INCIDENT,0,2.0,0,0.15,0.0,0.16325099447896793
5,24,1,16.750298937933422,3,1,2,1,1,1,1,0,30,0.9540556826082257,0,17,0,CREATE_VEHICLE|UPDATE_LISTING|UPDATE_VEHICLE|VIEW_BOOKING|UPDATE_LISTING,BOOKING,0,1.0,0,0.08333333333333333,0.5499999999999999,0.2862167047824677
14,46,14,7.80657533175998,11,1,7,4,2,4,8,5,96,4.766429240892435,1,4,0,UPDATE_ROLE|VIEW_USER|CHANGE_PASSWORD|REVOKE_ACCESS|UPDATE_VEHICLE|CREATE_VEHICLE|UPDATE_BOOKING|UPDATE_USER|BULK_DELETE|VIEW_DASHBOARD,REFUND|USER|LOG|PERMISSION,1,4.0,3,0.23333333333333334,3.05,2.0299287722677306
3,33,0,24.094967322772902,1,0,2,1,0,1,0,0,14,0.7822188797338289,0,13,0,UPDATE_VEHICLE|VIEW_ANALYTICS|VIEW_DASHBOARD,INCIDENT,0,1.0,0,0.05,0.15,0.23466566392014865
8,29,0,20.818185209903497,1,1,4,0,3,3,0,0,14,0.5366889489563348,0,12,0,VIEW_BOOKING|UPDATE_BOOKING|VIEW_BOOKING|VIEW_ANALYTICS|CREATE_BOOKING|GENERATE_REPORT|UPDATE_BOOKING|APPROVE_REFUND,REFUND|BOOKING|PAYMENT,0,3.0,0,0.13333333333333333,0.15,0.16100668468690044
1,30,0,14.244860334724397,0,0,0,0,1,3,0,0,16,0.2998828179457427,0,10,0,UPDATE_USER,USER|INCIDENT|USER,0,2.0,0,0.016666666666666666,0.0,0.0899648453837228
29,160,5,0.8604403440177817,7,0,1,0,28,6,4,0,215,3.5255879009502853,2,1,1,UPDATE_VEHICLE|EXPORT_BOOKINGS|UPDATE_VEHICLE|EXPORT_USERS|EXPORT_BOOKINGS|COPY_DATA|GENERATE_REPORT|DOWNLOAD_LOGS|VIEW_ALL_USERS|BULK_READ,INCIDENT|PAYMENT|VEHICLE|REFUND|BOOKING|PERMISSION,1,6.0,9,0.48333333333333334,1.55,2.857676370285086
3,34,1,5.0,1,0,0,0,3,1,1,0,16,0.5944215291770648,0,8,0,CREATE_VEHICLE|GENERATE_REPORT|VIEW_ANALYTICS,REFUND,0,1.0,0,0.05,0.25,0.17832645875311945
5,16,1,18.373958405191416,1,0,2,0,3,1,1,0,14,0.28298706303628496,0,12,0,CREATE_BOOKING|GENERATE_REPORT|VIEW_DASHBOARD|UPDATE_USER|VIEW_ANALYTICS,PERMISSION,0,1.0,0,0.08333333333333333,0.25,0.08489611891088548
7,28,0,10.186494479761386,1,0,3,0,4,2,0,0,20,0.7649279677047954,0,11,0,CREATE_BOOKING|UPDATE_BOOKING|UPDATE_LISTING|UPDATE_LISTING|UPDATE_VEHICLE|UPDATE_VEHICLE|APPROVE_REFUND,PAYMENT|BOOKING,0,2.0,0,0.11666666666666667,0.15,0.22947839031143863
3,26,1,21.790033973279417,1,0,1,0,2,3,1,0,32,0.3165812531741563,0,11,0,UPDATE_BOOKING|VIEW_BOOKING|GENERATE_REPORT,ROLE|USER|USER,0,2.0,0,0.05,0.25,0.09497437595224689
3,16,0,16.743406658525235,1,0,1,0,2,2,0,0,23,0.12073955963145488,0,17,1,VIEW_ANALYTICS|CREATE_VEHICLE|UPDATE_VEHICLE,LOG|INCIDENT,0,2.0,2,0.05,0.15,0.4362218678894365
6,24,0,6.473281323406411,1,0,3,2,1,2,0,1,18,0.13717294586486672,0,8,0,VIEW_DASHBOARD|GENERATE_REPORT|VIEW_ANALYTICS|UPDATE_VEHICLE|CREATE_VEHICLE|GENERATE_REPORT,BOOKING|ROLE,0,2.0,0,0.1,0.15,0.041151883759460016
3,18,0,16.392723476733174,0,0,3,0,0,3,0,0,18,0.35179314710472886,0,9,0,UPDATE_BOOKING|VIEW_USER|VIEW_DASHBOARD,DOCUMENT|DOCUMENT|LOG,0,2.0,0,0.05,0.0,0.10553794413141866
42,100,5,0.6843270231760641,7,0,0,0,42,7,1,0,125,5.1136963717308905,1,4,1,VIEW_DASHBOARD|GENERATE_REPORT|EXPORT_BOOKINGS|COPY_DATA|EXPORT_VEHICLES|UPDATE_BOOKING|BACKUP_DATA|DOWNLOAD_LOGS|APPROVE_REFUND|EXPORT_USERS,PAYMENT|DOCUMENT|INCIDENT|REFUND|LOG|ROLE|USER,1,7.0,9,0.7,1.55,3.3341089115192672
3,25,0,14.651141716565501,2,0,1,0,2,3,0,0,17,0.3554884013085856,0,15,0,APPROVE_REFUND|APPROVE_REFUND|CREATE_VEHICLE,VEHICLE|REFUND|BOOKING,0,3.0,0,0.05,0.3,0.10664652039257567
4,26,0,15.996844900531302,3,1,2,0,1,2,0,0,22,0.06329737551336623,0,8,0,GENERATE_REPORT|CREATE_BOOKING|UPDATE_USER|VIEW_DASHBOARD,PAYMENT|BOOKING,0,2.0,0,0.06666666666666667,0.44999999999999996,0.01898921265400987
6,30,0,20.05296096925472,1,1,4,0,1,3,0,0,27,0.3334995020610976,0,14,0,GENERATE_REPORT|GENERATE_REPORT|VIEW_DASHBOARD|CREATE_VEHICLE|VIEW_DASHBOARD|UPDATE_VEHICLE,PAYMENT|USER|PAYMENT,0,2.0,0,0.1,0.15,0.10004985061832927
3,29,0,13.816752698230685,1,0,1,0,2,1,0,0,13,0.18583085979006264,0,11,0,UPDATE_USER|VIEW_ANALYTICS|APPROVE_REFUND,DOCUMENT,0,1.0,0,0.05,0.15,0.05574925793701879
6,25,0,11.220989547444814,1,2,1,0,3,2,0,0,15,0.6623208634168494,0,13,0,APPROVE_REFUND|APPROVE_REFUND|GENERATE_REPORT|UPDATE_BOOKING|UPDATE_BOOKING|APPROVE_REFUND,BOOKING|INCIDENT,0,2.0,0,0.1,0.15,0.1986962590250548
6,26,0,15.18945085006262,1,1,2,0,3,3,0,0,21,0.5121271963372356,0,10,0,APPROVE_REFUND|UPDATE_BOOKING|VIEW_BOOKING|VIEW_ANALYTICS|UPDATE_USER|VIEW_BOOKING,DOCUMENT|ROLE|PAYMENT,0,3.0,0,0.1,0.15,0.15363815890117066
4,17,1,9.383128260942488,0,0,1,0,3,3,1,0,21,0.48697937437295613,1,11,1,UPDATE_VEHICLE|UPDATE_LISTING|VIEW_BOOKING|CREATE_BOOKING,USER|INCIDENT|REFUND,0,3.0,2,0.06666666666666667,0.1,0.5460938123118868
5,24,0,9.688849306259765,0,0,1,0,4,3,0,0,18,0.8490697434846374,0,15,0,UPDATE_BOOKING|CREATE_BOOKING|CREATE_VEHICLE|VIEW_DASHBOARD|UPDATE_VEHICLE,REFUND|PAYMENT|REFUND,0,2.0,0,0.08333333333333333,0.0,0.2547209230453912
3,22,1,9.77643286009057,0,0,2,0,1,2,1,0,24,0.4195415201604451,1,11,0,CREATE_VEHICLE|CREATE_VEHICLE|APPROVE_REFUND,BOOKING|ROLE,0,2.0,0,0.05,0.1,0.12586245604813354
4,23,0,24.886575028894434,1,0,2,3,0,3,0,0,19,0.4845518571481897,0,10,0,CREATE_BOOKING|VIEW_USER|VIEW_DASHBOARD|GENERATE_REPORT,REFUND|PAYMENT|REFUND,0,2.0,0,0.06666666666666667,0.15,0.1453655571444569
73,196,17,0.2133661222955428,19,3,3,2,42,5,8,0,241,3.5417388789383115,2,10,1,COPY_DATA|EXPORT_VEHICLES|UPDATE_LISTING|DELETE_USER|VIEW_DASHBOARD|BACKUP_DATA|UPDATE_LISTING|UPDATE_ROLE|CREDENTIAL_CHANGE|EXPORT_USERS,REFUND|USER|BOOKING|VEHICLE|ROLE,1,5.0,6,1.2166666666666666,4.550000000000001,2.2625216636814933
2,29,0,17.409474141322008,0,0,1,0,1,1,0,0,18,0.3106002826809612,0,13,0,VIEW_ANALYTICS|CREATE_BOOKING,VEHICLE,0,1.0,0,0.03333333333333333,0.0,0.09318008480428835
22,208,3,1.399054886636915,13,0,1,0,21,7,1,0,425,3.415530111600864,3,2,0,BACKUP_DATA|COPY_DATA|EXPORT_USERS|DOWNLOAD_LOGS|CREATE_VEHICLE|EXPORT_VEHICLES|GENERATE_REPORT|EXPORT_USERS|EXPORT_USERS|EXPORT_USERS,INCIDENT|VEHICLE|PAYMENT|LOG|PERMISSION|ROLE|USER,1,7.0,3,0.36666666666666664,2.25,1.6246590334802593
8,15,0,10.365887953741282,1,1,1,2,4,2,0,0,18,0.6033930683788036,0,14,0,APPROVE_REFUND|UPDATE_USER|CREATE_VEHICLE|VIEW_ANALYTICS|VIEW_BOOKING|UPDATE_VEHICLE|UPDATE_USER|CREATE_VEHICLE,PERMISSION|BOOKING,0,2.0,0,0.13333333333333333,0.15,0.18101792051364107
2,27,0,22.43874345343685,0,0,0,0,2,2,0,0,19,0.8360141018081126,0,17,0,VIEW_BOOKING|VIEW_BOOKING,REFUND|REFUND,0,1.0,0,0.03333333333333333,0.0,0.2508042305424338
6,29,0,6.619342643493489,1,1,2,2,1,3,0,0,22,0.13941379064429116,1,14,0,APPROVE_REFUND|APPROVE_REFUND|VIEW_USER|VIEW_BOOKING|VIEW_BOOKING|UPDATE_USER,PAYMENT|PAYMENT|INCIDENT,0,2.0,0,0.1,0.15,0.04182413719328735
4,29,0,24.227185706314316,2,0,1,1,2,1,0,0,21,0.4975293578258757,0,9,0,VIEW_ANALYTICS|UPDATE_BOOKING|APPROVE_REFUND|UPDATE_VEHICLE,ROLE,0,1.0,0,0.06666666666666667,0.3,0.1492588073477627
5,18,0,18.674713243805932,0,0,0,0,5,1,0,0,10,0.4117921764668011,0,10,0,UPDATE_LISTING|UPDATE_VEHICLE|VIEW_ANALYTICS|VIEW_BOOKING|VIEW_USER,INCIDENT,0,1.0,0,0.08333333333333333,0.0,0.12353765294004032
8,20,0,6.271549303552584,2,1,4,3,0,2,0,0,19,0.9205923617102485,0,9,0,APPROVE_REFUND|VIEW_DASHBOARD|VIEW_DASHBOARD|VIEW_DASHBOARD|GENERATE_REPORT|UPDATE_BOOKING|CREATE_VEHICLE|CREATE_BOOKING,ROLE|VEHICLE,0,2.0,0,0.13333333333333333,0.3,0.27617770851307455
18,31,13,4.150370842909169,8,1,7,2,8,2,9,6,50,2.9754893934839375,2,1,0,SYSTEM_CONFIG|CREDENTIAL_CHANGE|SYSTEM_CONFIG|VIEW_USER|UPDATE_USER|CREDENTIAL_CHANGE|UPDATE_USER|CREDENTIAL_CHANGE|DELETE_BOOKING|UPDATE_PERMISSIONS,INCIDENT|PERMISSION,1,2.0,3,0.3,2.5,1.4926468180451813
27,52,7,2.2848903710503925,8,5,2,0,20,5,4,0,45,2.619338934853623,0,8,0,DELETE_LOG|DELETE_LOG|GRANT_ACCESS|CREDENTIAL_CHANGE|BULK_DELETE|EXPORT_DATA|VIEW_DASHBOARD|DELETE_VEHICLE|BULK_DELETE|BULK_DELETE,VEHICLE|LOG|DOCUMENT|PAYMENT|ROLE,1,5.0,0,0.45,1.9,0.7858016804560869
3,29,0,17.56585909656041,1,0,1,1,1,1,0,0,23,0.5604075030819043,0,12,0,GENERATE_REPORT|CREATE_VEHICLE|VIEW_ANALYTICS,USER,0,1.0,0,0.05,0.15,0.1681222509245713
2,21,0,17.320048443259967,0,0,1,1,0,3,0,0,21,0.5710206146579113,0,10,0,CREATE_VEHICLE|UPDATE_VEHICLE,USER|INCIDENT|PAYMENT,0,3.0,0,0.03333333333333333,0.0,0.17130618439737338
4,18,0,16.293309112772924,0,0,0,0,4,3,0,0,19,0.393833553931618,0,11,1,UPDATE_VEHICLE|GENERATE_REPORT|GENERATE_REPORT|APPROVE_REFUND,VEHICLE|REFUND|REFUND,0,2.0,2,0.06666666666666667,0.0,0.5181500661794854
5,24,0,11.906648031745688,0,1,2,0,2,2,0,0,20,0.6886122214456484,0,11,0,CREATE_BOOKING|UPDATE_VEHICLE|UPDATE_BOOKING|APPROVE_REFUND|APPROVE_REFUND,USER|REFUND,0,2.0,0,0.08333333333333333,0.0,0.2065836664336945
7,27,0,21.748521405190672,2,0,1,0,6,2,0,0,17,0.2538379567966085,0,17,0,CREATE_BOOKING|VIEW_USER|VIEW_ANALYTICS|CREATE_VEHICLE|GENERATE_REPORT|UPDATE_USER|UPDATE_BOOKING,PERMISSION|ROLE,0,2.0,0,0.11666666666666667,0.3,0.07615138703898254
18,128,9,3.6284468765884883,7,0,0,0,18,5,3,1,240,1.8728966958376927,0,15,0,VIEW_ALL_USERS|APPROVE_REFUND|CREATE_BOOKING|GENERATE_REPORT|VIEW_DASHBOARD|UPDATE_BOOKING|VIEW_USER|UPDATE_USER|VIEW_ALL_USERS|UPDATE_LISTING,ROLE|PERMISSION|LOG|VEHICLE|INCIDENT,1,5.0,0,0.3,1.9500000000000002,0.5618690087513077
50,170,4,2.0135612365141062,14,0,0,0,50,7,3,0,219,2.5973855827549897,1,3,1,VIEW_BOOKING|CREATE_BOOKING|COPY_DATA|VIEW_ALL_USERS|COPY_DATA|EXPORT_BOOKINGS|EXPORT_USERS|BULK_READ|COPY_DATA|EXPORT_USERS,ROLE|LOG|PAYMENT|BOOKING|PERMISSION|REFUND|INCIDENT,1,7.0,5,0.8333333333333334,2.5,1.779215674826497
3,18,0,20.513287086190232,0,0,0,0,3,2,0,0,21,0.18433984490819622,0,14,0,CREATE_VEHICLE|UPDATE_VEHICLE|UPDATE_LISTING,DOCUMENT|INCIDENT,0,2.0,0,0.05,0.0,0.055301953472458865
6,29,1,9.597359033708713,2,1,2,0,3,2,1,0,21,0.6059268348658766,0,9,0,UPDATE_USER|UPDATE_VEHICLE|UPDATE_VEHICLE|VIEW_BOOKING|GENERATE_REPORT|VIEW_BOOKING,INCIDENT|PERMISSION,0,2.0,0,0.1,0.4,0.18177805045976297
5,21,0,13.3802741791848,1,0,0,1,4,2,0,0,22,0.43465972505145867,0,12,0,VIEW_ANALYTICS|UPDATE_BOOKING|UPDATE_BOOKING|CREATE_BOOKING|APPROVE_REFUND,PERMISSION|PAYMENT,0,2.0,0,0.08333333333333333,0.15,0.13039791751543758
2,31,0,5.0,0,0,1,0,1,1,0,0,17,0.8993462893439383,1,10,0,CREATE_BOOKING|UPDATE_BOOKING,USER,0,1.0,0,0.03333333333333333,0.0,0.2698038868031815
6,23,0,10.121752040265465,1,0,1,2,3,3,0,0,20,0.26058261527359083,0,16,1,CREATE_VEHICLE|UPDATE_VEHICLE|UPDATE_BOOKING|CREATE_BOOKING|CREATE_BOOKING|APPROVE_REFUND,INCIDENT|INCIDENT|VEHICLE,0,2.0,2,0.1,0.15,0.4781747845820773
5,24,0,11.917599476374882,0,0,1,1,3,2,0,0,19,0.113536882047227,0,11,0,UPDATE_LISTING|UPDATE_USER|UPDATE_LISTING|VIEW_BOOKING|CREATE_VEHICLE,USER|REFUND,0,2.0,0,0.08333333333333333,0.0,0.0340610646141681
24,101,7,3.1354154845121966,2,0,1,0,23,5,4,0,245,2.60173074208081,1,12,0,UPDATE_VEHICLE|UPDATE_VEHICLE|VIEW_BOOKING|UPDATE_USER|VIEW_USER|VIEW_BOOKING|VIEW_ALL_USERS|APPROVE_REFUND|VIEW_BOOKING|VIEW_BOOKING,USER|BOOKING|ROLE|INCIDENT|VEHICLE,1,5.0,0,0.4,1.0,0.780519222624243
6,27,0,19.86626928521674,2,0,1,1,4,1,0,0,26,0.018166144123072936,0,9,0,CREATE_BOOKING|VIEW_USER|VIEW_ANALYTICS|APPROVE_REFUND|VIEW_BOOKING|GENERATE_REPORT,PAYMENT,0,1.0,0,0.1,0.3,0.005449843236921881
2,27,0,15.473525061987269,2,0,0,0,2,2,0,0,21,0.5500537668104105,0,8,0,CREATE_BOOKING|APPROVE_REFUND,INCIDENT|ROLE,0,2.0,0,0.03333333333333333,0.3,0.16501613004312315
5,27,1,7.129193276347144,0,0,5,0,0,1,1,0,23,0.11228198684551238,0,11,0,VIEW_USER|UPDATE_USER|UPDATE_LISTING|VIEW_ANALYTICS|VIEW_DASHBOARD,PAYMENT,0,1.0,0,0.08333333333333333,0.1,0.03368459605365371
6,16,0,18.479703377921442,1,0,2,0,4,1,0,0,19,0.25049286114255753,0,11,0,APPROVE_REFUND|CREATE_VEHICLE|VIEW_USER|UPDATE_USER|VIEW_BOOKING|CREATE_VEHICLE,BOOKING,0,1.0,0,0.1,0.15,0.07514785834276726
3,27,0,24.451577775782454,0,1,1,1,0,2,0,0,19,0.562560489682045,1,8,0,CREATE_VEHICLE|APPROVE_REFUND|UPDATE_LISTING,PAYMENT|USER,0,2.0,0,0.05,0.0,0.16876814690461348
61,344,16,1.1224384465704518,10,0,13,1,36,5,14,2,94,7.284339940155373,4,10,0,EXPORT_VEHICLES|VIEW_DASHBOARD|APPROVE_REFUND|BACKUP_DATA|COPY_DATA|BACKUP_DATA|UPDATE_PERMISSIONS|UPDATE_ROLE|BULK_READ|EXPORT_DATA,ROLE|INCIDENT|PAYMENT|VEHICLE|DOCUMENT,1,5.0,0,1.0166666666666666,3.1,2.185301982046612
5,30,0,15.122181289592257,1,0,2,0,3,2,0,0,10,0.581791287798606,0,13,0,VIEW_DASHBOARD|APPROVE_REFUND|UPDATE_USER|GENERATE_REPORT|CREATE_BOOKING,REFUND|REFUND,0,1.0,0,0.08333333333333333,0.15,0.1745373863395818
4,23,0,21.766485966195674,0,0,0,1,3,3,0,0,18,0.9505257792870078,0,9,0,UPDATE_LISTING|UPDATE_LISTING|UPDATE_USER|UPDATE_VEHICLE,USER|DOCUMENT|DOCUMENT,0,2.0,0,0.06666666666666667,0.0,0.2851577337861023
6,28,0,15.385847612977155,2,0,1,1,4,2,0,0,21,0.48933610418002127,0,14,0,VIEW_BOOKING|VIEW_ANALYTICS|CREATE_BOOKING|VIEW_ANALYTICS|CREATE_BOOKING|APPROVE_REFUND,PERMISSION|PAYMENT,0,2.0,0,0.1,0.3,0.14680083125400636
4,25,0,14.39415013768375,1,1,2,0,1,1,0,0,24,0.4671328150152477,0,13,0,UPDATE_VEHICLE|VIEW_DASHBOARD|VIEW_BOOKING|UPDATE_LISTING,BOOKING,0,1.0,0,0.06666666666666667,0.15,0.1401398445045743
4,22,0,11.19417201645058,1,0,1,1,2,1,0,0,31,0.27791772355664657,0,16,0,CREATE_BOOKING|VIEW_ANALYTICS|UPDATE_BOOKING|VIEW_ANALYTICS,ROLE,0,1.0,0,0.06666666666666667,0.15,0.08337531706699397
2,27,0,14.346033620799822,0,0,2,0,0,3,0,0,21,0.7660856186028967,0,9,0,UPDATE_USER|GENERATE_REPORT,ROLE|PERMISSION|USER,0,3.0,0,0.03333333333333333,0.0,0.229825685580869
23,241,7,2.5755405437437204,6,0,2,0,21,7,4,0,198,3.7797332463271713,1,2,0,COPY_DATA|EXPORT_BOOKINGS|BULK_READ|BULK_READ|CREATE_VEHICLE|EXPORT_USERS|VIEW_BOOKING|COPY_DATA|VIEW_BOOKING|EXPORT_BOOKINGS,VEHICLE|ROLE|INCIDENT|BOOKING|PAYMENT|LOG|PERMISSION,1,7.0,3,0.38333333333333336,1.6,1.7339199738981514
4,27,1,17.725787178312665,1,1,3,0,0,1,1,0,33,0.5753516899569331,0,9,0,CREATE_VEHICLE|VIEW_USER|CREATE_VEHICLE|UPDATE_BOOKING,PERMISSION,0,1.0,0,0.06666666666666667,0.25,0.1726055069870799
25,181,7,1.9494819329691997,13,0,1,0,24,7,2,0,366,3.0497331741884053,3,23,1,VIEW_ALL_USERS|DOWNLOAD_LOGS|EXPORT_BOOKINGS|CREATE_VEHICLE|BACKUP_DATA|UPDATE_LISTING|EXPORT_VEHICLES|BACKUP_DATA|EXPORT_USERS|BACKUP_DATA,VEHICLE|ROLE|BOOKING|LOG|INCIDENT|PAYMENT|DOCUMENT,1,7.0,5,0.4166666666666667,2.65,1.9149199522565215
4,20,0,12.918345034793298,1,0,0,1,3,1,0,0,6,0.2850435439259018,0,16,0,UPDATE_USER|APPROVE_REFUND|VIEW_DASHBOARD|UPDATE_VEHICLE,LOG,0,1.0,0,0.06666666666666667,0.15,0.08551306317777053
4,20,0,14.54183561689574,0,0,1,0,3,2,0,0,25,0.8116944509769466,0,12,0,VIEW_BOOKING|UPDATE_VEHICLE|UPDATE_USER|CREATE_VEHICLE,PERMISSION|PERMISSION,0,1.0,0,0.06666666666666667,0.0,0.24350833529308397
2,19,0,5.370989402604389,1,0,1,0,1,1,0,0,22,0.21426899091386642,0,9,0,VIEW_USER|UPDATE_VEHICLE,USER,0,1.0,0,0.03333333333333333,0.15,0.06428069727415993
8,26,0,19.943556426625538,2,0,1,0,7,1,0,0,24,0.949072744848388,0,16,0,UPDATE_USER|CREATE_VEHICLE|APPROVE_REFUND|GENERATE_REPORT|VIEW_ANALYTICS|UPDATE_LISTING|VIEW_DASHBOARD|VIEW_ANALYTICS,PERMISSION,0,1.0,0,0.13333333333333333,0.3,0.2847218234545164
6,19,0,13.361892971362526,3,0,3,1,2,1,0,0,17,0.9990288684778003,0,15,1,UPDATE_VEHICLE|UPDATE_BOOKING|GENERATE_REPORT|UPDATE_USER|VIEW_BOOKING|APPROVE_REFUND,PERMISSION,0,1.0,2,0.1,0.44999999999999996,0.69970866054334
3,28,0,16.451799394033927,2,0,3,0,0,2,0,0,17,0.9097597797034324,0,13,0,VIEW_ANALYTICS|CREATE_VEHICLE|UPDATE_VEHICLE,PAYMENT|LOG,0,2.0,0,0.05,0.3,0.2729279339110297
29,131,5,2.4044134318598447,11,0,2,0,27,6,1,0,314,4.7388624244383095,1,1,1,EXPORT_BOOKINGS|COPY_DATA|APPROVE_REFUND|COPY_DATA|VIEW_DASHBOARD|EXPORT_USERS|EXPORT_BOOKINGS|VIEW_ANALYTICS|BULK_READ|VIEW_ALL_USERS,INCIDENT|PERMISSION|DOCUMENT|PAYMENT|ROLE|USER,1,6.0,5,0.48333333333333334,2.15,2.4216587273314927
3,23,0,12.732506469158118,1,0,0,0,3,2,0,0,23,0.8507730339970311,0,14,0,VIEW_DASHBOARD|CREATE_VEHICLE|CREATE_BOOKING,USER|PAYMENT,0,2.0,0,0.05,0.15,0.2552319101991093
4,25,0,15.698143315000356,0,0,1,3,0,2,0,0,16,0.645204089300988,0,10,0,GENERATE_REPORT|UPDATE_USER|CREATE_BOOKING|VIEW_BOOKING,ROLE|REFUND,0,2.0,0,0.06666666666666667,0.0,0.19356122679029641
23,68,8,7.200673230056182,7,2,6,4,11,4,4,6,96,3.2642483807443745,1,10,0,UPDATE_USER|BULK_DELETE|UPDATE_BOOKING|VIEW_USER|REVOKE_ACCESS|VIEW_ANALYTICS|MODIFY_SECURITY|CREATE_VEHICLE|CREATE_VEHICLE|DELETE_USER,USER|PERMISSION|USER|PERMISSION,1,2.0,0,0.38333333333333336,1.85,0.9792745142233124
9,15,1,15.090636182580072,5,0,5,2,2,3,1,0,30,0.6667077920609851,0,11,0,UPDATE_USER|CREATE_BOOKING|UPDATE_VEHICLE|CREATE_VEHICLE|UPDATE_VEHICLE|VIEW_ANALYTICS|VIEW_ANALYTICS|UPDATE_LISTING|VIEW_DASHBOARD,INCIDENT|ROLE|INCIDENT,0,2.0,0,0.15,0.85,0.2000123376182955
3,20,1,8.061602739888015,1,1,0,0,2,1,1,0,28,0.3467246759268443,0,11,0,UPDATE_BOOKING|GENERATE_REPORT|UPDATE_VEHICLE,PERMISSION,0,1.0,0,0.05,0.25,0.10401740277805328
6,30,1,21.863604898927747,3,0,1,1,4,3,1,0,27,0.30158712338255955,0,16,0,UPDATE_VEHICLE|UPDATE_USER|VIEW_USER|GENERATE_REPORT|UPDATE_BOOKING|CREATE_VEHICLE,INCIDENT|BOOKING|LOG,0,3.0,0,0.1,0.5499999999999999,0.09047613701476787
6,22,0,8.98424919289792,3,1,2,1,2,1,0,0,19,0.07344976536810188,0,9,0,CREATE_VEHICLE|UPDATE_BOOKING|CREATE_BOOKING|CREATE_BOOKING|UPDATE_USER|VIEW_ANALYTICS,ROLE,0,1.0,0,0.1,0.44999999999999996,0.022034929610430565
2,26,1,19.024270200186013,0,0,1,0,1,3,1,0,20,0.8871098183717823,0,14,0,UPDATE_BOOKING|CREATE_BOOKING,VEHICLE|VEHICLE|REFUND,0,2.0,0,0.03333333333333333,0.1,0.26613294551153466
3,25,0,18.39658564038521,0,0,0,0,3,1,0,0,28,0.5588964550869426,0,15,1,VIEW_USER|UPDATE_VEHICLE|VIEW_ANALYTICS,PERMISSION,0,1.0,2,0.05,0.0,0.5676689365260827
5,24,0,9.018237501265004,1,0,1,0,4,1,0,1,18,0.10973006147400077,0,17,1,UPDATE_LISTING|UPDATE_USER|UPDATE_LISTING|CREATE_BOOKING|UPDATE_BOOKING,USER,0,1.0,2,0.08333333333333333,0.15,0.43291901844220027
1,25,0,17.98367904303851,0,1,0,0,0,3,0,0,21,0.12399172223420785,0,17,0,VIEW_ANALYTICS,INCIDENT|LOG|REFUND,0,3.0,0,0.016666666666666666,0.0,0.03719751667026235
4,27,1,15.541342605896562,2,0,1,0,3,1,1,0,20,0.6158314848650721,1,14,0,VIEW_ANALYTICS|VIEW_DASHBOARD|GENERATE_REPORT|GENERATE_REPORT,USER,0,1.0,0,0.06666666666666667,0.4,0.18474944545952163
6,25,0,24.24825979879784,0,1,2,0,3,1,0,0,20,0.6988548541778535,0,10,0,UPDATE_LISTING|UPDATE_VEHICLE|UPDATE_BOOKING|UPDATE_BOOKING|GENERATE_REPORT|UPDATE_LISTING,VEHICLE,0,1.0,0,0.1,0.0,0.20965645625335605
17,98,5,2.9350071437723524,4,0,0,0,17,8,1,0,93,2.793890467047314,1,4,0,APPROVE_REFUND|UPDATE_USER|VIEW_DASHBOARD|VIEW_ANALYTICS|VIEW_BOOKING|VIEW_DASHBOARD|UPDATE_BOOKING|VIEW_USER|VIEW_ANALYTICS|VIEW_USER,ROLE|USER|VEHICLE|DOCUMENT|INCIDENT|PERMISSION|REFUND|PAYMENT,1,8.0,3,0.2833333333333333,1.1,1.4381671401141942
6,26,0,13.761752992675177,2,0,3,0,3,1,0,0,15,0.26175964811159524,0,12,0,UPDATE_VEHICLE|UPDATE_BOOKING|VIEW_USER|VIEW_DASHBOARD|UPDATE_USER|VIEW_BOOKING,ROLE,0,1.0,0,0.1,0.3,0.07852789443347857
4,27,0,16.66499583245797,1,0,1,0,3,3,0,0,21,0.8403228963098103,0,12,0,VIEW_BOOKING|VIEW_BOOKING|VIEW_DASHBOARD|CREATE_VEHICLE,REFUND|REFUND|LOG,0,2.0,0,0.06666666666666667,0.15,0.2520968688929431
3,25,0,17.382848216099887,0,0,0,0,3,2,0,0,23,0.7211167962118441,0,9,0,UPDATE_USER|VIEW_ANALYTICS|CREATE_BOOKING,VEHICLE|DOCUMENT,0,2.0,0,0.05,0.0,0.21633503886355324
4,28,0,22.155293623761608,2,0,2,0,2,2,0,0,19,0.9035550018262163,0,16,0,UPDATE_USER|UPDATE_BOOKING|VIEW_DASHBOARD|CREATE_VEHICLE,ROLE|PAYMENT,0,2.0,0,0.06666666666666667,0.3,0.27106650054786485
4,26,0,8.797770401003731,0,0,1,1,2,1,0,0,24,0.4326753385555029,0,15,0,GENERATE_REPORT|UPDATE_BOOKING|CREATE_BOOKING|CREATE_VEHICLE,ROLE,0,1.0,0,0.06666666666666667,0.0,0.12980260156665085
