user_id,timestamp,failed_logins,logins_last_hour,bookings_last_hour,bookings_last_day,avg_booking_interval_minutes,card_declines,unique_cards_count,reported_mileage,gps_mileage,travel_speed_kmh,gps_jump_km,location_changes_last_hour,ip_changes_last_day,ip_country_match,vpn_detected,hour_of_day,is_weekend,mileage_discrepancy,is_fraud,fraud_type
user_0003,2026-01-21 17:56:45.044721,0,2,0,4,413,0,2,69,71,96,17,0,0,1,0,10,1,2,0,
user_0190,2026-01-19 11:56:45.138909,0,3,2,7,136,0,2,131,123,388,316,14,4,0,1,14,1,8,1,gps_spoofing
user_0127,2026-01-21 17:56:44.985927,1,1,1,1,608,0,1,125,125,70,7,2,0,1,0,9,0,0,0,
user_0001,2026-01-20 11:56:45.080876,0,2,1,1,403,0,1,115,119,55,5,1,0,1,0,19,0,4,0,
user_0002,2026-01-19 11:56:45.015553,0,2,1,3,267,0,1,30,26,61,28,0,0,1,0,20,0,4,0,
user_0157,2026-01-20 00:56:45.145713,19,3,2,2,25,0,1,48,55,83,17,4,7,0,1,16,1,7,1,account_takeover
user_0077,2026-01-25 09:56:44.969695,0,2,0,1,510,0,1,56,52,40,18,1,0,1,0,21,0,4,0,
user_0134,2026-01-19 09:56:45.066213,2,2,0,4,508,0,1,23,19,100,10,1,1,1,0,8,0,4,0,
user_0057,2026-01-20 14:56:44.977746,2,1,1,1,528,1,1,143,145,84,8,0,1,1,0,14,0,2,0,
user_0178,2026-01-25 07:56:45.145713,2,2,1,5,79,0,1,155,161,288,717,14,3,1,0,2,0,6,1,gps_spoofing
user_0011,2026-01-23 01:56:44.995605,0,1,1,3,357,0,1,144,141,102,15,0,0,1,0,11,0,3,0,
user_0114,2026-01-24 07:56:45.015553,0,1,0,2,149,0,1,39,42,53,25,0,2,1,0,10,0,3,0,
user_0083,2026-01-22 07:56:45.084737,1,1,0,3,533,0,1,53,55,88,9,0,0,1,0,17,0,2,0,
user_0117,2026-01-18 19:56:45.026456,0,2,1,4,596,0,1,92,92,89,17,1,0,1,0,17,1,0,0,
user_0008,2026-01-23 23:56:44.961739,0,2,2,3,361,0,1,65,64,61,14,0,0,1,0,22,0,1,0,
user_0127,2026-01-22 08:56:45.015553,0,2,0,1,490,0,1,40,37,41,16,1,1,1,0,7,0,3,0,
user_0083,2026-01-23 00:56:45.035564,2,1,0,4,331,0,1,147,144,75,23,1,0,1,0,22,1,3,0,
user_0009,2026-01-24 03:56:45.035564,0,1,0,4,461,0,1,136,134,45,29,0,1,1,0,20,0,2,0,
user_0117,2026-01-19 15:56:45.066213,0,1,0,3,127,1,1,135,133,74,12,1,0,1,0,11,1,2,0,
user_0127,2026-01-19 04:56:45.075563,0,1,0,3,279,0,1,42,44,41,14,0,0,1,0,9,1,2,0,
user_0029,2026-01-23 03:56:45.002922,0,1,1,1,134,0,2,43,46,91,9,1,0,1,0,12,0,3,0,
user_0110,2026-01-23 06:56:45.006465,1,2,1,2,340,0,2,43,42,56,24,1,0,1,0,12,0,1,0,
user_0108,2026-01-25 16:56:44.979754,0,2,1,3,427,0,2,76,77,46,7,0,0,1,0,14,1,1,0,
user_0194,2026-01-18 18:56:45.138909,10,6,2,6,40,0,1,71,62,88,2,7,3,0,1,14,1,9,1,account_takeover
user_0140,2026-01-19 00:56:45.010515,0,1,0,2,717,0,1,133,130,106,24,0,0,1,0,9,0,3,0,
user_0114,2026-01-20 03:56:45.084737,0,1,1,3,325,0,1,31,28,77,6,0,0,1,0,15,0,3,0,
user_0086,2026-01-21 11:56:44.946277,0,2,0,3,214,0,1,24,24,102,21,0,0,1,0,21,1,0,0,
user_0068,2026-01-25 00:56:45.035564,0,2,0,2,389,0,1,26,28,45,8,1,0,1,0,13,0,2,0,
user_0070,2026-01-22 00:56:45.055335,0,1,1,4,323,0,1,66,62,47,5,0,1,1,0,7,0,4,0,
user_0003,2026-01-25 09:56:44.985927,1,1,1,2,264,0,1,41,40,94,25,0,1,1,0,18,0,1,0,
user_0190,2026-01-20 04:56:45.145713,2,2,3,2,159,1,2,56,54,318,509,6,6,0,1,9,1,2,1,gps_spoofing
user_0142,2026-01-23 13:56:45.035564,0,1,1,2,654,0,2,69,65,51,26,0,1,1,0,19,0,4,0,
user_0178,2026-01-19 17:56:45.155272,1,2,3,3,54,2,2,184,176,360,385,10,7,0,1,15,0,8,1,gps_spoofing
user_0125,2026-01-21 04:56:45.035564,0,2,1,3,497,0,2,35,32,48,9,1,0,1,0,21,0,3,0,
user_0189,2026-01-23 21:56:45.156063,1,1,1,5,186,0,1,262,59,64,15,2,1,1,0,16,1,203,1,mileage_fraud
user_0083,2026-01-20 06:56:45.035564,0,3,1,1,175,1,1,117,119,80,9,1,1,1,0,18,0,2,0,
user_0081,2026-01-18 19:56:44.979754,1,1,1,2,327,0,1,89,88,62,8,0,0,1,0,11,1,1,0,
user_0154,2026-01-21 10:56:45.145713,19,3,1,7,34,2,2,99,96,50,29,9,5,0,0,17,0,3,1,account_takeover
user_0070,2026-01-22 23:56:45.066213,0,1,0,1,391,0,1,97,98,49,11,2,1,1,0,16,0,1,0,
user_0081,2026-01-24 10:56:44.999631,2,1,0,2,198,0,1,72,70,91,19,0,1,1,0,11,0,2,0,
user_0081,2026-01-22 20:56:45.075563,0,3,1,1,705,0,1,25,29,40,8,0,0,1,0,12,0,4,0,
user_0194,2026-01-23 22:56:45.138909,1,2,5,19,2,1,3,39,46,123,84,2,4,1,0,3,1,7,1,rapid_booking_fraud
user_0078,2026-01-23 11:56:45.066213,1,1,0,2,455,0,1,78,75,51,3,0,0,1,0,11,0,3,0,
user_0037,2026-01-25 02:56:45.029485,0,1,0,1,480,0,1,46,50,53,3,1,0,1,0,20,0,4,0,
user_0188,2026-01-20 19:56:45.144627,4,1,5,10,99,4,7,99,95,115,14,1,2,1,1,7,1,4,1,payment_fraud
user_0030,2026-01-19 06:56:44.965261,1,1,0,1,269,0,1,134,136,40,9,0,1,1,0,16,0,2,0,
user_0076,2026-01-25 08:56:45.066213,0,1,1,3,463,0,1,53,48,107,24,0,1,1,0,17,0,5,0,
user_0076,2026-01-20 08:56:45.055335,1,1,0,4,323,1,2,114,114,101,17,0,0,1,0,18,0,0,0,
user_0050,2026-01-22 20:56:44.959731,0,1,1,1,300,0,2,74,76,102,15,1,1,1,0,7,0,2,0,
user_0012,2026-01-24 02:56:45.066213,0,2,2,4,270,0,1,68,70,92,15,0,0,1,0,17,0,2,0,
user_0193,2026-01-21 01:56:45.156063,2,2,8,30,4,1,3,79,69,62,41,4,3,1,1,22,1,10,1,rapid_booking_fraud
user_0063,2026-01-18 20:56:45.035564,1,1,0,2,635,0,2,43,40,101,27,0,0,1,0,9,0,3,0,
user_0192,2026-01-25 14:56:45.155272,14,5,2,6,47,2,2,51,41,46,39,9,5,0,1,5,1,10,1,account_takeover
user_0183,2026-01-24 03:56:45.154753,0,1,8,27,13,1,5,60,63,114,56,6,2,1,0,11,1,3,1,rapid_booking_fraud
user_0046,2026-01-24 13:56:45.055335,0,2,0,4,220,0,2,143,145,65,15,0,1,1,0,16,0,2,0,
user_0055,2026-01-19 03:56:45.015553,0,1,0,1,400,0,1,78,74,40,2,0,0,1,0,15,0,4,0,
user_0048,2026-01-24 07:56:45.035564,0,1,1,1,226,0,1,132,134,61,25,0,0,1,0,16,0,2,0,
user_0027,2026-01-20 03:56:44.977746,0,2,0,4,557,0,1,142,139,90,24,1,2,1,0,18,0,3,0,
user_0055,2026-01-24 18:56:45.026456,0,1,0,3,270,0,1,70,66,92,23,0,1,1,0,11,0,4,0,
user_0122,2026-01-24 05:56:45.055335,1,1,2,3,180,0,1,125,127,68,15,0,1,1,0,15,1,2,0,
user_0034,2026-01-23 10:56:45.046283,0,1,1,4,135,0,1,122,117,79,28,1,0,1,0,9,0,5,0,
user_0099,2026-01-22 05:56:44.999631,1,2,0,1,127,0,1,96,100,96,10,0,0,1,0,8,0,4,0,
user_0161,2026-01-25 09:56:45.145713,1,2,1,1,137,1,1,253,89,41,28,2,0,1,0,18,0,164,1,mileage_fraud
user_0191,2026-01-22 02:56:45.145713,4,3,6,13,87,13,6,37,46,119,37,4,0,1,1,10,1,9,1,payment_fraud
user_0048,2026-01-21 13:56:45.015553,0,3,1,1,479,0,1,36,40,92,15,2,1,1,0,14,0,4,0,
user_0082,2026-01-19 07:56:45.055335,0,2,0,2,659,0,2,68,65,72,14,1,0,1,0,16,0,3,0,
user_0084,2026-01-23 01:56:45.066213,0,2,2,1,305,1,2,57,54,72,18,0,0,1,0,21,0,3,0,
user_0040,2026-01-23 16:56:45.029485,1,1,1,3,705,0,1,82,86,106,29,0,0,1,0,16,0,4,0,
user_0083,2026-01-19 15:56:44.985372,0,2,0,1,579,1,1,125,124,58,12,1,1,1,0,10,0,1,0,
user_0192,2026-01-23 10:56:45.145713,0,1,1,3,224,1,1,186,117,52,10,0,0,1,0,11,0,69,1,mileage_fraud
user_0126,2026-01-18 22:56:44.957723,0,3,0,2,635,0,1,54,50,108,15,0,1,1,0,12,0,4,0,
user_0177,2026-01-23 03:56:45.145713,2,1,10,12,8,0,2,36,26,64,45,6,3,1,0,23,0,10,1,rapid_booking_fraud
user_0070,2026-01-18 23:56:44.971704,0,3,0,2,683,0,1,107,102,85,23,0,0,1,0,13,0,5,0,
user_0144,2026-01-24 19:56:45.015553,1,1,0,1,499,0,1,136,139,89,18,0,0,1,0,13,0,3,0,
user_0091,2026-01-21 17:56:45.006465,0,3,0,1,492,0,1,114,116,90,7,2,0,1,0,17,0,2,0,
user_0013,2026-01-23 10:56:44.985927,2,3,0,3,539,0,1,50,46,68,13,1,2,1,0,20,0,4,0,
user_0118,2026-01-19 14:56:44.985927,0,2,0,2,501,0,1,76,78,98,3,1,0,1,0,11,0,2,0,
user_0150,2026-01-21 23:56:45.080876,0,1,0,1,288,0,2,143,144,70,9,1,0,1,0,8,0,1,0,
user_0052,2026-01-22 04:56:45.034543,0,2,1,1,650,0,2,103,107,60,7,0,0,1,0,8,0,4,0,
user_0116,2026-01-18 23:56:44.985927,0,1,2,4,324,1,1,144,143,58,25,0,0,1,0,17,1,1,0,
user_0102,2026-01-19 20:56:45.046283,1,1,1,2,147,0,1,57,52,92,24,0,0,1,0,22,0,5,0,
user_0056,2026-01-19 05:56:45.015553,0,3,0,2,308,0,1,54,52,101,21,1,0,1,0,14,0,2,0,
user_0171,2026-01-18 23:56:45.154753,0,1,2,13,107,9,7,27,29,62,12,2,0,0,1,22,1,2,1,payment_fraud
user_0070,2026-01-20 07:56:45.055335,0,2,2,2,543,0,2,136,135,62,10,2,0,1,0,10,0,1,0,
user_0172,2026-01-25 13:56:45.138909,0,2,2,2,92,1,1,293,65,109,3,0,0,1,0,7,1,228,1,mileage_fraud
user_0071,2026-01-22 02:56:45.080876,0,1,1,2,393,1,1,147,151,102,4,0,1,1,0,10,0,4,0,
user_0063,2026-01-23 15:56:44.969695,0,1,2,2,673,0,1,78,79,54,26,1,1,1,0,21,0,1,0,
user_0011,2026-01-25 10:56:45.035564,1,2,1,1,210,0,1,117,117,86,25,1,0,1,0,8,0,0,0,
user_0164,2026-01-18 23:56:45.145713,0,2,0,5,215,0,1,168,90,69,35,0,1,1,0,14,0,78,1,mileage_fraud
user_0187,2026-01-23 03:56:45.145713,19,4,1,5,8,2,1,48,47,47,27,5,5,0,1,13,0,1,1,account_takeover
user_0038,2026-01-20 19:56:45.008506,0,1,0,2,677,0,1,138,138,73,10,1,0,1,0,11,0,0,0,
user_0028,2026-01-20 03:56:44.985927,0,1,0,3,633,0,1,140,144,48,0,0,0,1,0,18,0,4,0,
user_0056,2026-01-22 00:56:45.015553,1,1,1,2,383,0,1,50,49,108,29,1,0,1,0,12,0,1,0,
user_0021,2026-01-21 22:56:45.066213,1,1,2,3,122,0,1,141,143,40,15,1,0,1,0,22,0,2,0,
user_0089,2026-01-24 19:56:45.055335,0,2,0,3,441,0,1,67,68,105,10,0,0,1,0,18,0,1,0,
user_0126,2026-01-22 10:56:45.015553,0,1,0,3,493,1,1,137,139,59,5,0,0,1,0,10,0,2,0,
user_0170,2026-01-19 05:56:45.155272,1,4,13,18,13,2,2,83,80,83,46,7,1,0,0,1,1,3,1,rapid_booking_fraud
user_0089,2026-01-19 10:56:44.985927,0,1,0,1,164,0,2,98,101,90,29,0,0,1,0,21,1,3,0,
user_0010,2026-01-22 11:56:45.066213,0,1,0,4,425,1,2,88,85,93,18,0,1,1,0,13,0,3,0,
user_0015,2026-01-23 23:56:44.999631,0,1,0,1,554,0,1,138,140,105,22,0,0,1,0,19,0,2,0,
user_0015,2026-01-24 11:56:44.981762,0,1,0,3,436,0,1,45,41,66,19,0,1,1,0,13,0,4,0,
user_0060,2026-01-21 22:56:45.075563,0,2,0,4,314,0,1,40,42,95,16,0,0,1,0,7,1,2,0,
user_0040,2026-01-25 02:56:44.985372,0,2,2,2,524,0,1,34,37,100,7,0,1,1,0,17,1,3,0,
user_0102,2026-01-20 11:56:45.002922,0,1,0,4,541,0,2,82,82,47,0,1,0,1,0,14,0,0,0,
user_0084,2026-01-24 17:56:45.014537,0,1,0,2,466,0,1,59,59,59,23,1,0,1,0,18,1,0,0,
user_0070,2026-01-20 12:56:45.055335,0,1,0,3,420,0,1,70,71,103,17,1,0,1,0,21,0,1,0,
user_0065,2026-01-23 16:56:45.026456,0,2,1,4,673,0,1,123,124,74,7,2,0,1,0,10,0,1,0,
user_0050,2026-01-19 17:56:44.961739,0,1,0,3,591,0,1,87,84,107,11,2,0,1,0,12,0,3,0,
user_0034,2026-01-20 14:56:45.066213,1,1,0,2,565,0,1,48,48,55,16,0,0,1,0,10,0,0,0,
user_0157,2026-01-19 16:56:45.155272,1,2,0,1,229,1,1,233,113,82,28,0,0,1,0,22,1,120,1,mileage_fraud
user_0028,2026-01-23 11:56:44.966117,0,2,0,4,415,1,1,140,144,105,8,0,1,1,0,18,0,4,0,
user_0136,2026-01-24 13:56:44.985927,1,2,0,3,139,0,1,122,122,65,23,1,0,1,0,19,1,0,0,
user_0121,2026-01-24 01:56:44.971704,1,1,1,2,662,0,1,105,105,41,7,0,0,1,0,19,0,0,0,
user_0016,2026-01-18 20:56:44.985927,0,2,0,2,580,0,1,92,95,67,23,1,0,1,0,21,0,3,0,
user_0098,2026-01-24 22:56:44.999631,0,1,0,1,403,0,2,33,32,63,13,1,0,1,0,14,0,1,0,
user_0176,2026-01-19 04:56:45.145713,0,2,1,2,188,1,1,285,93,48,39,1,1,1,0,19,1,192,1,mileage_fraud
user_0181,2026-01-19 23:56:45.145713,16,4,1,2,33,2,2,57,66,83,31,7,9,0,1,17,0,9,1,account_takeover
user_0104,2026-01-23 01:56:45.035564,0,1,1,4,606,0,2,67,67,99,25,0,0,1,0,8,0,0,0,
user_0138,2026-01-22 23:56:44.961739,1,1,0,1,602,0,1,67,66,76,2,1,0,1,0,15,0,1,0,
user_0055,2026-01-25 14:56:45.080876,0,1,0,3,587,0,2,137,137,82,19,0,1,1,0,8,0,0,0,
user_0103,2026-01-22 02:56:45.026456,0,2,0,3,633,0,1,25,27,73,2,0,1,1,0,17,0,2,0,
user_0032,2026-01-21 13:56:44.997620,1,2,2,1,586,1,1,140,144,102,10,0,2,1,0,9,0,4,0,
user_0136,2026-01-21 10:56:44.974719,1,1,0,4,474,0,1,57,59,62,29,0,0,1,0,21,0,2,0,
user_0087,2026-01-19 23:56:45.029485,1,2,0,4,480,0,1,113,113,83,15,1,0,1,0,9,1,0,0,
user_0115,2026-01-22 10:56:45.024713,1,1,2,3,435,0,1,46,47,43,12,0,0,1,0,13,1,1,0,
user_0042,2026-01-19 19:56:44.961739,0,2,1,3,391,0,1,122,119,93,3,0,1,1,0,12,0,3,0,
user_0118,2026-01-24 06:56:45.029485,0,2,0,3,299,0,1,50,50,98,5,0,1,1,0,8,0,0,0,
user_0153,2026-01-20 08:56:45.138909,1,1,2,4,260,0,1,211,60,63,9,2,1,1,0,18,0,151,1,mileage_fraud
user_0196,2026-01-19 00:56:45.145713,0,3,2,2,99,2,2,93,95,345,653,10,6,0,0,5,1,2,1,gps_spoofing
user_0184,2026-01-22 21:56:45.138909,2,1,7,13,13,1,2,85,87,98,50,3,2,1,0,3,1,2,1,rapid_booking_fraud
user_0072,2026-01-24 19:56:44.973713,0,2,0,4,302,0,1,131,131,58,17,1,0,1,0,11,0,0,0,
user_0046,2026-01-25 01:56:45.012524,0,1,0,4,373,0,1,27,22,97,21,2,0,1,0,9,0,5,0,
user_0187,2026-01-24 13:56:45.145713,2,2,5,19,10,3,3,95,94,91,34,2,4,1,0,18,0,1,1,rapid_booking_fraud
user_0100,2026-01-21 09:56:45.029485,0,1,0,2,578,0,1,114,111,91,6,0,1,1,0,21,0,3,0,
user_0074,2026-01-23 18:56:45.066213,1,1,0,1,316,0,1,98,98,74,11,1,1,1,0,18,0,0,0,
user_0001,2026-01-21 03:56:45.015553,0,1,0,1,567,0,1,81,83,61,12,0,0,1,0,10,0,2,0,
user_0038,2026-01-18 17:56:45.075563,0,3,0,1,334,0,1,50,54,86,19,0,0,1,0,20,0,4,0,
user_0144,2026-01-25 07:56:45.066213,0,1,1,2,362,0,1,24,23,54,22,1,0,1,0,19,0,1,0,
user_0139,2026-01-21 18:56:45.046283,1,1,0,1,229,0,2,20,18,92,22,1,1,1,0,19,0,2,0,
user_0193,2026-01-24 15:56:45.156063,1,1,2,2,166,1,1,176,58,84,0,2,1,1,0,10,1,118,1,mileage_fraud
user_0034,2026-01-19 07:56:45.024713,0,1,1,3,329,0,1,59,55,59,13,0,0,1,0,15,0,4,0,
user_0170,2026-01-20 20:56:45.145713,2,3,6,3,67,7,9,62,58,71,23,4,3,1,0,1,1,4,1,payment_fraud
user_0102,2026-01-25 07:56:45.005479,2,1,1,2,519,0,1,135,135,100,16,0,1,1,0,17,1,0,0,
user_0124,2026-01-20 12:56:45.079867,0,2,2,4,677,0,2,55,59,71,27,0,0,1,0,12,0,4,0,
user_0179,2026-01-22 08:56:45.156063,2,1,6,7,21,9,6,84,75,98,48,3,0,1,1,13,1,9,1,payment_fraud
user_0011,2026-01-25 10:56:45.079867,0,2,0,3,643,0,1,48,44,89,21,1,0,1,0,22,0,4,0,
user_0074,2026-01-19 15:56:44.975731,0,1,1,4,231,0,2,138,134,60,20,0,1,1,0,21,1,4,0,
user_0161,2026-01-25 07:56:45.138909,1,2,1,4,123,0,1,195,96,49,8,2,1,1,0,18,0,99,1,mileage_fraud
user_0044,2026-01-20 10:56:45.026456,0,3,1,2,482,0,1,26,26,69,3,0,0,1,0,17,0,0,0,
user_0088,2026-01-25 09:56:45.015553,0,1,1,1,588,1,2,105,103,89,16,0,0,1,0,14,0,2,0,
user_0101,2026-01-23 07:56:44.953684,0,3,0,1,626,0,1,20,19,100,10,1,0,1,0,17,0,1,0,
user_0098,2026-01-20 07:56:45.015553,0,3,1,2,157,1,1,127,127,105,14,1,0,1,0,22,0,0,0,
user_0145,2026-01-19 10:56:44.954690,0,1,1,2,633,0,1,106,105,56,5,2,1,1,0,19,0,1,0,
user_0122,2026-01-21 22:56:45.046283,0,2,0,3,607,0,1,49,51,88,10,1,0,1,0,11,0,2,0,
user_0077,2026-01-24 20:56:44.961739,0,2,1,3,501,0,1,89,84,57,10,1,0,1,0,13,0,5,0,
user_0141,2026-01-24 19:56:44.964753,1,2,0,4,606,0,1,30,28,99,23,1,0,1,0,18,0,2,0,
user_0075,2026-01-23 21:56:45.006465,1,1,0,2,697,0,1,109,109,53,4,0,2,1,0,12,0,0,0,
user_0143,2026-01-25 05:56:45.075563,1,2,1,1,706,0,1,122,117,61,26,1,1,1,0,19,0,5,0,
user_0085,2026-01-20 12:56:44.975731,1,1,0,1,236,0,2,38,42,102,28,0,0,1,0,13,1,4,0,
user_0080,2026-01-24 06:56:45.010515,2,1,0,1,224,0,1,100,102,68,29,0,0,1,0,7,0,2,0,
user_0053,2026-01-20 11:56:44.985927,1,1,0,3,210,0,1,115,119,103,24,2,0,1,0,13,0,4,0,
user_0020,2026-01-22 10:56:45.066213,1,1,0,3,238,0,1,40,39,72,9,2,0,1,0,15,1,1,0,
user_0086,2026-01-22 03:56:45.045786,0,1,1,2,546,0,1,129,133,64,18,2,0,1,0,14,1,4,0,
user_0019,2026-01-24 04:56:45.055335,0,2,0,4,246,0,1,108,112,92,7,0,0,1,0,11,0,4,0,
user_0044,2026-01-24 02:56:44.985927,0,2,1,3,182,0,1,40,37,64,5,2,0,1,0,7,0,3,0,
user_0033,2026-01-23 01:56:45.080876,0,1,0,4,671,0,1,28,25,58,20,1,0,1,0,7,1,3,0,
user_0046,2026-01-25 13:56:45.035564,2,1,1,2,459,0,1,68,72,47,23,0,2,1,0,15,0,4,0,
user_0008,2026-01-22 11:56:45.079867,0,1,0,1,628,0,1,143,142,78,25,1,1,1,0,20,1,1,0,
user_0191,2026-01-23 10:56:45.145713,4,1,7,6,113,10,4,47,48,44,11,2,1,1,0,1,0,1,1,payment_fraud
user_0098,2026-01-25 07:56:44.984860,0,2,2,1,487,0,1,52,56,106,10,1,0,1,0,13,0,4,0,
user_0082,2026-01-24 09:56:44.950153,1,1,1,3,182,0,1,121,117,60,14,2,0,1,0,13,0,4,0,
user_0101,2026-01-22 21:56:44.994586,0,1,0,3,186,0,1,114,112,89,19,0,0,1,0,11,0,2,0,
user_0054,2026-01-23 22:56:45.008506,0,1,0,3,340,0,1,110,111,84,29,1,0,1,0,19,0,1,0,
user_0119,2026-01-20 17:56:45.075563,0,1,0,1,258,0,2,129,125,91,26,0,0,1,0,20,1,4,0,
user_0054,2026-01-20 19:56:45.024713,0,2,0,2,343,1,1,59,61,99,21,0,0,1,0,11,1,2,0,
user_0026,2026-01-25 16:56:45.066213,0,1,0,3,599,0,1,20,15,88,24,1,0,1,0,10,0,5,0,
user_0046,2026-01-22 15:56:45.035564,0,1,1,1,556,0,1,87,83,77,11,1,1,1,0,22,0,4,0,
user_0067,2026-01-23 09:56:45.015553,0,1,0,2,266,0,1,138,137,55,27,1,1,1,0,11,0,1,0,
user_0121,2026-01-24 10:56:44.985927,0,1,0,4,619,1,1,49,45,84,19,0,0,1,0,17,1,4,0,
user_0011,2026-01-20 22:56:44.953684,2,1,1,4,602,0,1,46,48,70,28,0,0,1,0,21,0,2,0,
user_0038,2026-01-21 01:56:45.046283,0,1,0,4,148,0,1,53,51,96,14,0,0,1,0,13,0,2,0,
user_0168,2026-01-20 21:56:45.145713,1,2,1,8,107,2,2,119,127,301,564,7,5,0,1,10,0,8,1,gps_spoofing
user_0004,2026-01-23 16:56:45.055335,0,1,1,2,213,0,1,94,94,91,20,0,0,1,0,8,0,0,0,
user_0104,2026-01-23 21:56:44.981762,1,2,0,4,328,0,1,139,141,100,8,0,0,1,0,20,0,2,0,
user_0162,2026-01-19 06:56:45.145713,2,1,13,32,6,1,2,91,96,127,36,3,0,0,1,0,1,5,1,rapid_booking_fraud
user_0030,2026-01-21 01:56:45.015553,1,2,1,3,443,0,1,83,86,74,6,0,0,1,0,10,0,3,0,
user_0112,2026-01-19 03:56:45.029485,2,2,0,4,653,0,1,141,141,50,3,1,0,1,0,7,0,0,0,
user_0159,2026-01-19 11:56:45.138909,2,3,10,39,8,4,4,83,91,110,95,7,0,0,1,17,0,8,1,rapid_booking_fraud
user_0065,2026-01-19 09:56:45.035564,0,2,1,1,427,0,2,71,70,96,20,0,0,1,0,7,0,1,0,
user_0005,2026-01-23 03:56:44.977746,0,2,0,4,397,0,2,51,47,82,9,1,0,1,0,22,1,4,0,
user_0175,2026-01-20 21:56:45.145713,6,3,1,6,57,0,1,52,48,116,10,6,3,0,0,5,0,4,1,account_takeover
user_0124,2026-01-20 22:56:44.950153,0,1,0,2,471,0,1,72,75,53,12,0,1,1,0,14,0,3,0,
user_0062,2026-01-22 23:56:44.977746,0,1,0,1,595,0,1,61,57,44,20,0,0,1,0,20,0,4,0,
user_0187,2026-01-22 10:56:45.154753,1,4,13,28,5,0,6,91,96,94,51,3,1,0,1,4,1,5,1,rapid_booking_fraud
user_0112,2026-01-21 14:56:45.055335,0,2,0,2,307,0,2,100,100,52,15,1,0,1,0,20,0,0,0,
user_0135,2026-01-24 00:56:45.029485,0,1,2,4,391,0,1,47,44,57,4,2,1,1,0,17,0,3,0,
user_0137,2026-01-20 22:56:44.971704,1,3,1,1,341,0,1,76,76,67,24,2,1,1,0,14,0,0,0,
user_0078,2026-01-22 03:56:44.955704,0,1,0,3,600,0,1,112,107,87,18,0,0,1,0,12,0,5,0,
user_0043,2026-01-22 22:56:45.010515,0,1,0,2,212,0,1,148,145,85,29,0,0,1,0,20,0,3,0,
user_0107,2026-01-23 22:56:45.010515,0,1,0,2,515,0,1,56,52,107,19,2,0,1,0,8,0,4,0,
user_0193,2026-01-24 02:56:45.144627,0,3,10,21,9,1,2,70,75,54,11,4,0,1,1,14,0,5,1,rapid_booking_fraud
user_0089,2026-01-24 05:56:45.015553,0,2,0,2,702,0,1,47,48,59,20,0,0,1,0,21,0,1,0,
user_0002,2026-01-18 20:56:44.985927,0,1,1,2,168,0,1,109,109,94,5,0,0,1,0,12,0,0,0,
user_0025,2026-01-18 23:56:44.971704,1,2,0,2,429,0,1,130,133,100,13,1,0,1,0,9,0,3,0,
user_0157,2026-01-23 02:56:45.155272,2,2,2,8,166,2,2,132,134,337,738,11,1,0,0,20,0,2,1,gps_spoofing
user_0065,2026-01-25 15:56:45.029485,0,2,1,3,386,0,1,108,103,101,26,0,0,1,0,9,0,5,0,
user_0198,2026-01-23 06:56:45.145713,1,2,4,7,61,12,5,69,73,113,18,3,4,1,0,9,0,4,1,payment_fraud
user_0100,2026-01-20 19:56:45.015553,1,1,1,1,373,0,1,92,93,96,7,0,1,1,0,11,0,1,0,
user_0006,2026-01-24 23:56:45.080876,1,2,1,2,288,0,1,101,100,80,3,1,1,1,0,13,1,1,0,
user_0085,2026-01-18 23:56:45.046283,1,1,0,2,609,0,1,21,18,92,1,0,0,1,0,15,0,3,0,
user_0004,2026-01-25 14:56:45.008506,0,3,1,2,249,0,1,103,100,40,18,1,0,1,0,10,1,3,0,
user_0021,2026-01-23 17:56:44.959731,0,1,0,4,329,0,1,95,96,51,23,0,0,1,0,22,1,1,0,
user_0058,2026-01-20 01:56:45.055335,0,1,0,2,702,1,1,38,34,102,2,0,0,1,0,18,0,4,0,
user_0089,2026-01-18 18:56:45.035564,0,1,0,1,715,0,1,149,149,85,8,2,0,1,0,19,0,0,0,
user_0108,2026-01-25 03:56:44.985927,1,1,1,3,305,1,1,58,59,108,24,1,0,1,0,19,1,1,0,
user_0141,2026-01-25 13:56:44.997620,0,1,0,4,304,0,1,132,132,49,9,0,0,1,0,16,0,0,0,
user_0007,2026-01-19 18:56:44.981762,0,1,1,2,572,0,1,60,64,57,13,0,0,1,0,18,0,4,0,
user_0133,2026-01-25 01:56:45.055335,0,2,0,4,222,0,2,49,53,46,6,1,1,1,0,20,0,4,0,
user_0093,2026-01-21 22:56:44.985927,0,2,0,2,540,0,1,125,120,85,0,1,1,1,0,10,0,5,0,
user_0137,2026-01-24 11:56:44.997620,1,2,0,4,433,0,1,123,120,104,17,1,1,1,0,14,0,3,0,
user_0122,2026-01-24 00:56:44.995605,0,3,0,2,401,0,1,52,55,79,11,1,1,1,0,15,0,3,0,
user_0010,2026-01-21 21:56:45.006465,0,1,0,2,197,0,1,105,103,61,2,0,1,1,0,8,1,2,0,
user_0045,2026-01-19 19:56:44.985927,0,1,0,2,616,0,1,49,46,83,5,2,2,1,0,9,1,3,0,
user_0014,2026-01-18 20:56:44.959731,0,1,0,3,186,0,1,48,47,60,8,0,0,1,0,20,0,1,0,
user_0076,2026-01-21 01:56:44.981762,0,3,0,1,575,0,2,71,70,97,17,1,0,1,0,19,0,1,0,
